Loan ID,BorrCity,BorrState,BorrZip,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,InitialInterestRate,Missing Rate?,TermInMonths,NaicsCode,ProjectCounty,ProjectState,BusinessType,LoanStatus,ChargeOffDate,GrossChargeOffAmount,BorrRegion,NaicsTrimmed,Cont_ApprovalDate,TotalLoanAmount,LossRatio,LoanAge,BorrSameCDC,ProjectSameBorr
31295,BERKELEY,CA,94710,San Francisco,CA,94133,NA,NA,NA,258000,9/29/2000,2000,ALP,3.25,1,240,541310,ALAMEDA,CA,PARTNERSHIP,0,NA,0,West,54,3924,258000,NA,240,YES,YES
31308,PLACENTIA,CA,92670,Santa Ana,CA,92705,NA,NA,NA,1000000,9/29/2000,2000,504,3.25,1,200,721110,ORANGE,CA,PARTNERSHIP,0,NA,0,West,72,3924,1.00E+06,NA,200,YES,YES
31309,HURST,TX,76054,Fort Worth,TX,76104,NA,NA,NA,553000,9/29/2000,2000,ALP,3.25,1,240,812990,TARRANT,TX,INDIVIDUAL,0,NA,0,South,81,3924,553000,NA,240,YES,YES
31369,GRUNDY CENTER,IA,50638,Johnston,IA,50131,NA,NA,NA,156000,10/18/2000,2001,504,3.25,1,240,722110,GRUNDY,IA,CORPORATION,0,NA,0,Midwest,72,3943,156000,NA,240,YES,YES
31403,RENO,NV,89509,Las Vegas,NV,89144,NA,NA,NA,639000,10/24/2000,2001,ALP,3.25,1,240,531320,WASHOE,NV,PARTNERSHIP,0,NA,0,West,53,3949,639000,NA,240,YES,YES
31428,BROOKLYN,NY,11211,Albany,NY,12207,NA,NA,NA,198000,10/26/2000,2001,504,3.25,1,240,444190,KINGS,NY,CORPORATION,0,NA,0,Northeast,44,3951,198000,NA,240,YES,YES
31448,DOVER,NH,3820,Portsmouth,NH,3801,NA,NA,NA,57000,10/27/2000,2001,PCLP,3.25,1,240,444220,STRAFFORD,NH,CORPORATION,0,NA,0,Northeast,44,3952,57000,NA,240,YES,YES
31482,GRASS VALLEY,CA,95959,Denver,CO,80202,NA,NA,NA,167000,11/1/2000,2001,PCLP,3.25,1,240,621111,NEVADA,CA,INDIVIDUAL,0,NA,0,West,62,3957,167000,NA,240,NO,YES
31524,OVERLAND PARK,KS,66203,Overland Park,KS,66210,NA,NA,NA,302000,11/7/2000,2001,504,3.25,1,240,336991,JOHNSON,KS,CORPORATION,0,NA,0,Midwest,33,3963,302000,NA,240,YES,YES
31543,OMAHA,NE,68127,Lincoln,NE,68526,NA,NA,NA,190000,11/9/2000,2001,504,3.25,1,240,337110,DOUGLAS,NE,CORPORATION,0,NA,0,Midwest,33,3965,190000,NA,240,YES,YES
31636,MONTGOMERY,IL,60538,Springfield,IL,62704,NA,NA,NA,399000,11/27/2000,2001,504,3.25,1,120,323112,KANE,IL,CORPORATION,0,NA,0,Midwest,32,3983,399000,NA,120,YES,YES
31652,OVERLAND PARK,KS,66204,Overland Park,KS,66210,NA,NA,NA,260000,11/28/2000,2001,504,3.25,1,240,561320,JOHNSON,KS,CORPORATION,0,NA,0,Midwest,56,3984,260000,NA,240,YES,YES
31666,SANTA CLARA,CA,95054,Walnut Creek,CA,94596,NA,NA,NA,866000,11/29/2000,2001,ALP,3.25,1,240,233320,SANTA CLARA,CA,CORPORATION,0,NA,0,West,23,3985,866000,NA,240,YES,YES
31770,PLANO,TX,75075,Plano,TX,75074,NA,NA,NA,557000,12/11/2000,2001,ALP,3.25,1,240,722110,COLLIN,TX,CORPORATION,1,5/12/2008,547451,South,72,3997,557000,0.982856373,90,YES,YES
31775,PEABODY,MA,1960,Waltham,MA,2451,NA,NA,NA,373000,12/12/2000,2001,504,3.25,1,240,811111,ESSEX,MA,CORPORATION,0,NA,0,Northeast,81,3998,373000,NA,240,YES,YES
31850,GOODLAND,KS,67735,Hill City,KS,67642,NA,NA,NA,128000,12/21/2000,2001,504,3.25,1,240,811111,SHERMAN,KS,CORPORATION,0,NA,0,Midwest,81,4007,128000,NA,240,YES,YES
31860,LORTON,VA,22079,Fairfax,VA,22030,NA,NA,NA,350000,12/22/2000,2001,ALP,3.25,1,240,422810,FAIRFAX,VA,CORPORATION,0,NA,0,South,42,4008,350000,NA,240,YES,YES
31872,AUSTIN,TX,78757,Austin,TX,78746,NA,NA,NA,349000,12/26/2000,2001,PCLP,3.25,1,240,621210,TRAVIS,TX,CORPORATION,0,NA,0,South,62,4012,349000,NA,240,YES,YES
31904,COVENTRY,RI,2816,Providence,RI,2903,NA,NA,NA,244000,12/29/2000,2001,ALP,3.25,1,240,235990,KENT,RI,CORPORATION,0,NA,0,Northeast,23,4015,244000,NA,240,YES,YES
31927,CERRITOS,CA,90703,La Habra,CA,90631,NA,NA,NA,516000,1/4/2001,2001,ALP,3.25,1,240,332112,LOS ANGELES,CA,CORPORATION,0,NA,0,West,33,4021,516000,NA,240,YES,YES
31938,WARRENTON,MO,63383,St. Charles,MO,63304,NA,NA,NA,413000,1/4/2001,2001,504,3.25,1,240,721110,WARREN,MO,CORPORATION,0,NA,0,Midwest,72,4021,413000,NA,240,YES,YES
31942,LONDONDERRY,NH,3053,Portsmouth,NH,3801,NA,NA,NA,86000,1/4/2001,2001,PCLP,3.25,1,240,621310,ROCKINGHAM,NH,INDIVIDUAL,0,NA,0,Northeast,62,4021,86000,NA,240,YES,YES
31999,CHICAGO,IL,60657,Chicago,IL,60605,NA,NA,NA,1000000,1/11/2001,2001,504,3.25,1,240,422470,COOK,IL,CORPORATION,0,NA,0,Midwest,42,4028,1.00E+06,NA,240,YES,YES
32014,PLEASANT VALLEY,MO,64068,Kansas City,MO,64116,NA,NA,NA,89000,1/12/2001,2001,504,3.25,1,240,421330,CLAY,MO,CORPORATION,0,NA,0,Midwest,42,4029,89000,NA,240,YES,YES
32022,EL CAJON,CA,92020,San Diego,CA,92106,NA,NA,NA,540000,1/16/2001,2001,ALP,3.25,1,240,326122,SAN DIEGO,CA,CORPORATION,0,NA,0,West,32,4033,540000,NA,240,YES,YES
32163,MANSFIELD,PA,16933,Lewisburg,PA,17837,NA,NA,NA,187000,2/5/2001,2001,504,3.25,1,240,812210,TIOGA,PA,CORPORATION,0,NA,0,Northeast,81,4053,187000,NA,240,YES,YES
32173,BREA,CA,92821,Santa Ana,CA,92705,NA,NA,NA,166000,2/6/2001,2001,ALP,3.25,1,240,323112,ORANGE,CA,CORPORATION,0,NA,0,West,32,4054,166000,NA,240,YES,YES
32208,LAWTON,IA,51030,Sioux City,IA,51101,NA,NA,NA,398000,2/8/2001,2001,504,3.25,1,240,447110,CERRO GORDO,IA,CORPORATION,1,7/30/2008,355865,Midwest,44,4056,398000,0.894133166,90,YES,YES
32212,SAN DIEGO,CA,92103,San Diego,CA,92106,NA,NA,NA,300000,2/9/2001,2001,ALP,3.25,1,240,541310,SAN DIEGO,CA,CORPORATION,0,NA,0,West,54,4057,3.00E+05,NA,240,YES,YES
32240,NORTHFIELD,NJ,8225,Fort Lee,NJ,7024,NA,NA,NA,368000,2/13/2001,2001,504,3.25,1,240,621610,ATLANTIC,NJ,CORPORATION,0,NA,0,Northeast,62,4061,368000,NA,240,YES,YES
32257,ODENVILLE,AL,35120,Montgomery,AL,36117,NA,NA,NA,352000,2/15/2001,2001,504,3.25,1,240,332312,SAINT CLAIR,AL,CORPORATION,0,NA,0,South,33,4063,352000,NA,240,YES,YES
32274,COMPTON,CA,90220,Davis,CA,95616,NA,NA,NA,575000,2/16/2001,2001,PCLP,3.25,1,240,422690,LOS ANGELES,CA,CORPORATION,0,NA,0,West,42,4064,575000,NA,240,YES,YES
32312,APPLETON,WI,54914,Monona,WI,53716,NA,NA,NA,209000,2/23/2001,2001,ALP,3.25,1,240,722211,OUTAGAMIE,WI,CORPORATION,0,NA,0,Midwest,72,4071,209000,NA,240,YES,YES
32337,MOUNT VERNON,NY,10550,Albany,NY,12207,NA,NA,NA,426000,2/27/2001,2001,504,3.25,1,240,422690,WESTCHESTER,NY,CORPORATION,0,NA,0,Northeast,42,4075,426000,NA,240,YES,YES
32388,WHEATRIDGE,CO,80033,Denver,CO,80203,NA,NA,NA,418000,3/5/2001,2001,504,3.25,1,240,722110,JEFFERSON,CO,CORPORATION,1,9/6/2005,325851,West,72,4081,418000,0.779547847,54,YES,YES
32419,WATERLOO,IA,50701,Waterloo,IA,50702,NA,NA,NA,294000,3/8/2001,2001,504,3.25,1,240,811111,BLACK HAWK,IA,CORPORATION,0,NA,0,Midwest,81,4084,294000,NA,240,YES,YES
32436,AKRON,IN,46910,Indianapolis,IN,46240,NA,NA,NA,329000,3/9/2001,2001,504,3.25,1,240,332439,FULTON,IN,CORPORATION,0,NA,0,Midwest,33,4085,329000,NA,240,YES,YES
32439,SAN DIEGO,CA,92121,San Diego,CA,92106,NA,NA,NA,396000,3/9/2001,2001,ALP,3.25,1,240,541110,SAN DIEGO,CA,PARTNERSHIP,0,NA,0,West,54,4085,396000,NA,240,YES,YES
32473,RAPID CITY,SD,57701,Rapid City,SD,57701,NA,NA,NA,203000,3/14/2001,2001,504,3.25,1,240,721191,PENNINGTON,SD,CORPORATION,1,12/17/2003,0,Midwest,72,4090,203000,0,33,YES,YES
32552,MONTARA,CA,94037,San Francisco,CA,94133,NA,NA,NA,270000,3/20/2001,2001,PCLP,3.25,1,240,541430,SAN MATEO,CA,CORPORATION,0,NA,0,West,54,4096,270000,NA,240,YES,YES
32560,BERNALILLO,NM,87004,Albuquerque,NM,87109,NA,NA,NA,236000,3/21/2001,2001,504,3.25,1,240,812310,SANDOVAL,NM,CORPORATION,1,1/6/2014,0,West,81,4097,236000,0,155,YES,YES
32590,GREENSBORO,NC,27405,Durham,NC,27701,NA,NA,NA,711000,3/23/2001,2001,504,3.25,1,240,484121,GUILFORD,NC,CORPORATION,0,NA,0,South,48,4099,711000,NA,240,YES,YES
32678,FRESNO,CA,93710,Fresno,CA,93711,NA,NA,NA,132000,4/2/2001,2001,504,3.25,1,240,621111,FRESNO,CA,CORPORATION,0,NA,0,West,62,4109,132000,NA,240,YES,YES
32720,MCCLELLAN,CA,95652,North Highlands,CA,95660,NA,NA,NA,276000,4/6/2001,2001,ALP,3.25,1,120,335931,SACRAMENTO,CA,CORPORATION,1,9/20/2007,219882,West,33,4113,276000,0.796673913,78,YES,YES
32816,SOUTH SAN FRANCISCO,CA,94080,San Francisco,CA,94133,NA,NA,NA,763000,4/17/2001,2001,PCLP,3.25,1,240,314129,SAN MATEO,CA,CORPORATION,0,NA,0,West,31,4124,763000,NA,240,YES,YES
32878,PHOENIX,AZ,85034,Phoenix,AZ,85012,NA,NA,NA,187000,4/25/2001,2001,ALP,3.25,1,240,443120,MARICOPA,AZ,CORPORATION,0,NA,0,West,44,4132,187000,NA,240,YES,YES
32995,DELRAY BEACH,FL,33445,Lake Worth,FL,33467,NA,NA,NA,521000,5/4/2001,2001,504,3.25,1,240,233320,BROWARD,FL,CORPORATION,0,NA,0,South,23,4141,521000,NA,240,YES,YES
32997,HOLLYWOOD,FL,33312,Lake Worth,FL,33467,NA,NA,NA,527000,5/4/2001,2001,504,3.25,1,240,235520,BROWARD,FL,CORPORATION,0,NA,0,South,23,4141,527000,NA,240,YES,YES
33044,CARLE PLACE,NY,11514,Albany,NY,12207,NA,NA,NA,953000,5/10/2001,2001,ALP,3.25,1,240,562998,NASSAU,NY,CORPORATION,0,NA,0,Northeast,56,4147,953000,NA,240,YES,YES
33051,FARGO,ND,58103,Fargo,ND,58104,NA,NA,NA,238000,5/10/2001,2001,ALP,3.25,1,240,621210,CASS,ND,INDIVIDUAL,0,NA,0,Midwest,62,4147,238000,NA,240,YES,YES
33060,SAN JOSE,CA,95125,San Francisco,CA,94111,NA,NA,NA,485000,5/11/2001,2001,PCLP,3.25,1,240,621320,SANTA CLARA,CA,INDIVIDUAL,0,NA,0,West,62,4148,485000,NA,240,YES,YES
33063,SO. SALT LAKE,UT,84115,Salt Lake City,UT,84109,NA,NA,NA,126000,5/14/2001,2001,504,3.25,1,240,722320,SALT LAKE,UT,CORPORATION,0,NA,0,West,72,4151,126000,NA,240,YES,YES
33070,HARRISBURG,NC,28075,Charlotte,NC,28204,NA,NA,NA,523000,5/14/2001,2001,ALP,3.25,1,240,624410,CABARRUS,NC,CORPORATION,0,NA,0,South,62,4151,523000,NA,240,YES,YES
33076,SHEPHERDSVILLE,KY,40165,Louisville,KY,40202,NA,NA,NA,119000,5/15/2001,2001,504,3.25,1,240,811121,BULLITT,KY,CORPORATION,0,NA,0,South,81,4152,119000,NA,240,YES,YES
33097,WORTH,IL,60482,Chicago,IL,60605,NA,NA,NA,295000,5/16/2001,2001,504,3.25,1,240,722110,COOK,IL,CORPORATION,0,NA,0,Midwest,72,4153,295000,NA,240,YES,YES
33113,GIBSONIA,PA,15044,Pittsburgh,PA,15203,NA,NA,NA,582000,5/17/2001,2001,ALP,3.25,1,240,622210,ALLEGHENY,PA,CORPORATION,0,NA,0,Northeast,62,4154,582000,NA,240,YES,YES
33121,GLENVILLE,NY,12302,Albany,NY,12207,NA,NA,NA,383000,5/17/2001,2001,504,3.25,1,240,321918,SCHENECTADY,NY,CORPORATION,0,NA,0,Northeast,32,4154,383000,NA,240,YES,YES
33181,OAKDALE,NY,11769,Albany,NY,12207,NA,NA,NA,448000,5/25/2001,2001,ALP,3.25,1,240,713990,SUFFOLK,NY,CORPORATION,0,NA,0,Northeast,71,4162,448000,NA,240,YES,YES
33285,JACKSONVILLE,FL,32256,Jacksonville,FL,32211,NA,NA,NA,528000,6/5/2001,2001,504,3.25,1,240,522310,DUVAL,FL,CORPORATION,0,NA,0,South,52,4173,528000,NA,240,YES,YES
33313,SPRINGBORO,OH,45036,Liberty Township,OH,45044,NA,NA,NA,148000,6/8/2001,2001,504,3.25,1,240,541614,WARREN,OH,CORPORATION,0,NA,0,Midwest,54,4176,148000,NA,240,YES,YES
33317,VOORHEES,NJ,8043,Fort Lee,NJ,7024,NA,NA,NA,1300000,6/8/2001,2001,504,3.25,1,240,721110,CAMDEN,NJ,CORPORATION,0,NA,0,Northeast,72,4176,1300000,NA,240,YES,YES
33323,FRIDLEY,MN,55432,Andover,MN,55304,NA,NA,NA,289000,6/11/2001,2001,504,3.25,1,240,453998,ANOKA,MN,CORPORATION,0,NA,0,Midwest,45,4179,289000,NA,240,YES,YES
33336,OGDEN,UT,84401,Salt Lake City,UT,84109,NA,NA,NA,209000,6/12/2001,2001,504,3.25,1,240,511130,WEBER,UT,CORPORATION,0,NA,0,West,51,4180,209000,NA,240,YES,YES
33376,QUENNSBURY,NY,12804,Albany,NY,12207,NA,NA,NA,161000,6/15/2001,2001,504,3.25,1,240,541618,WARREN,NY,CORPORATION,0,NA,0,Northeast,54,4183,161000,NA,240,YES,YES
33430,PARIS,TN,38242,Paris,TN,38242,NA,NA,NA,542000,6/21/2001,2001,504,3.25,1,240,512131,HENRY,TN,PARTNERSHIP,0,NA,0,South,51,4189,542000,NA,240,YES,YES
33512,DENVER,CO,80203,Denver,CO,80202,NA,NA,NA,498000,6/28/2001,2001,PCLP,3.25,1,240,541110,DENVER,CO,CORPORATION,0,NA,0,West,54,4196,498000,NA,240,YES,YES
33552,EUGENE,OR,97401,Salem,OR,97301,NA,NA,NA,173000,7/2/2001,2001,504,3.25,1,240,621511,LANE,OR,CORPORATION,0,NA,0,West,62,4200,173000,NA,240,YES,YES
33598,CAPITOLA,CA,95010,Davis,CA,95616,NA,NA,NA,604000,7/6/2001,2001,504,3.25,1,240,235710,SANTA CRUZ,CA,INDIVIDUAL,0,NA,0,West,23,4204,604000,NA,240,YES,YES
33607,TULARE,CA,93274,Tulare,CA,93274,NA,NA,NA,147000,7/9/2001,2001,504,3.25,1,240,621111,TULARE,CA,INDIVIDUAL,0,NA,0,West,62,4207,147000,NA,240,YES,YES
33646,MOORHEAD,MN,56560,St. Cloud,MN,56301,NA,NA,NA,182000,7/13/2001,2001,504,3.25,1,240,811121,CLAY,MN,CORPORATION,0,NA,0,Midwest,81,4211,182000,NA,240,YES,YES
33657,RIVERSIDE,CA,92501,San Diego,CA,92106,NA,NA,NA,787000,7/13/2001,2001,PCLP,3.25,1,240,453210,RIVERSIDE,CA,CORPORATION,0,NA,0,West,45,4211,787000,NA,240,YES,YES
33815,WHITTIER,CA,90601,Davis,CA,95616,NA,NA,NA,315000,7/31/2001,2001,504,3.25,1,240,447110,LOS ANGELES,CA,CORPORATION,0,NA,0,West,44,4229,315000,NA,240,YES,YES
33826,YUBA CITY,CA,95993,Denver,CO,80202,NA,NA,NA,168000,7/31/2001,2001,PCLP,3.25,1,240,722110,SUTTER,CA,PARTNERSHIP,0,NA,0,West,72,4229,168000,NA,240,NO,YES
33924,FARRAGUT,TN,99999,Alcoa,TN,37701,NA,NA,NA,1300000,8/10/2001,2001,504,3.25,1,240,713940,ANDERSON,TN,CORPORATION,0,NA,0,South,71,4239,1300000,NA,240,YES,YES
34018,KENT,WA,98032,SIOUX FALLS,SD,57104,NA,NA,NA,1300000,8/22/2001,2001,504,3.25,1,240,311340,KING,WA,CORPORATION,0,NA,0,West,31,4251,1300000,NA,240,NO,YES
34021,GLEN ROCK,NJ,7452,Fort Lee,NJ,7024,NA,NA,NA,753000,8/22/2001,2001,504,3.25,1,240,541330,BERGEN,NJ,CORPORATION,0,NA,0,Northeast,54,4251,753000,NA,240,YES,YES
34028,NORTH OGDEN,UT,84414,Salt Lake City,UT,84109,NA,NA,NA,330000,8/23/2001,2001,504,3.25,1,240,722110,WEBER,UT,CORPORATION,0,NA,0,West,72,4252,330000,NA,240,YES,YES
34031,FREMONT,CA,94539,Walnut Creek,CA,94596,NA,NA,NA,825000,8/23/2001,2001,504,3.25,1,240,235420,ALAMEDA,CA,CORPORATION,0,NA,0,West,23,4252,825000,NA,240,YES,YES
34037,ROGERS,AR,72756,Little Rock,AR,72201,NA,NA,NA,1000000,8/23/2001,2001,504,3.25,1,240,722110,BENTON,AR,CORPORATION,0,NA,0,South,72,4252,1.00E+06,NA,240,YES,YES
34083,FALL RIVER,MA,2720,Taunton,MA,2780,NA,NA,NA,209000,8/29/2001,2001,ALP,3.25,1,240,326199,BRISTOL,MA,CORPORATION,0,NA,0,Northeast,32,4258,209000,NA,240,YES,YES
34087,BARABOO,WI,53913,Monona,WI,53716,NA,NA,NA,546000,8/29/2001,2001,504,3.25,1,240,722110,SAUK,WI,CORPORATION,0,NA,0,Midwest,72,4258,546000,NA,240,YES,YES
34121,CEDAR CITY,UT,84770,Salt Lake City,UT,84109,NA,NA,NA,278000,8/31/2001,2001,504,3.25,1,240,441320,IRON,UT,CORPORATION,0,NA,0,West,44,4260,278000,NA,240,YES,YES
34173,SAN JOSE,CA,95112,San Francisco,CA,94133,NA,NA,NA,1300000,9/7/2001,2001,PCLP,3.25,1,240,541613,SANTA CLARA,CA,CORPORATION,0,NA,0,West,54,4267,1300000,NA,240,YES,YES
34207,CHILDRESS,TX,79201,Amarillo,TX,79101,NA,NA,NA,53000,9/13/2001,2001,504,3.25,1,240,453110,CHILDRESS,TX,INDIVIDUAL,1,1/9/2008,46936,South,45,4273,53000,0.885584906,76,YES,YES
34220,HOUSTON,TX,77003,Austin,TX,78746,NA,NA,NA,1014000,9/14/2001,2001,504,3.25,1,240,722110,HARRIS,TX,CORPORATION,0,NA,0,South,72,4274,1014000,NA,240,YES,YES
34243,SACRAMENTO,CA,95832,North Highlands,CA,95660,NA,NA,NA,119000,9/17/2001,2001,504,3.25,1,240,332999,SACRAMENTO,CA,CORPORATION,0,NA,0,West,33,4277,119000,NA,240,YES,YES
34268,LANCASTER,PA,17603,Exton,PA,19341,NA,NA,NA,148000,9/19/2001,2001,ALP,3.25,1,120,722110,LANCASTER,PA,CORPORATION,0,NA,0,Northeast,72,4279,148000,NA,120,YES,YES
34274,SAN FRANCISCO,CA,94109,San Francisco,CA,94111,NA,NA,NA,742000,9/19/2001,2001,504,3.25,1,240,722410,SAN FRANCISCO,CA,INDIVIDUAL,0,NA,0,West,72,4279,742000,NA,240,YES,YES
34276,SAN FRANCISCO,CA,94114,San Francisco,CA,94111,NA,NA,NA,331000,9/19/2001,2001,504,3.25,1,240,722110,SAN FRANCISCO,CA,INDIVIDUAL,0,NA,0,West,72,4279,331000,NA,240,YES,YES
34283,PALOS HEIGHTS,IL,60463,Chicago,IL,60605,NA,NA,NA,380000,9/20/2001,2001,504,3.25,1,240,523910,COOK,IL,CORPORATION,0,NA,0,Midwest,52,4280,380000,NA,240,YES,YES
34310,SOLVANG,CA,93463,Santa Maria,CA,93454,NA,NA,NA,51000,9/21/2001,2001,504,3.25,1,240,621111,SANTA BARBARA,CA,CORPORATION,0,NA,0,West,62,4281,51000,NA,240,YES,YES
34338,WOODLAND,CA,95776,Denver,CO,80202,NA,NA,NA,1298000,9/25/2001,2001,PCLP,3.25,1,240,721110,YOLO,CA,PARTNERSHIP,0,NA,0,West,72,4285,1298000,NA,240,NO,YES
34383,CINCINNATI,OH,45211,Cincinnati,OH,45212,NA,NA,NA,102000,9/27/2001,2001,ALP,3.25,1,240,312130,HAMILTON,OH,CORPORATION,0,NA,0,Midwest,31,4287,102000,NA,240,YES,YES
34388,LOS GATOS,CA,95030,San Francisco,CA,94111,NA,NA,NA,599000,9/27/2001,2001,ALP,3.25,1,240,541330,SANTA CLARA,CA,CORPORATION,0,NA,0,West,54,4287,599000,NA,240,YES,YES
34441,JONESBORO,GA,30236,Atlanta,GA,30339,NA,NA,NA,807000,9/28/2001,2001,ALP,3.25,1,240,811192,CLAYTON,GA,CORPORATION,0,NA,0,South,81,4288,807000,NA,240,YES,YES
34508,ORANGE,CA,92866,Santa Ana,CA,92705,NA,NA,NA,232000,10/16/2001,2002,504,3.25,1,240,422210,ORANGE,CA,PARTNERSHIP,0,NA,0,West,42,4306,232000,NA,240,YES,YES
34516,BROOKLYN,NY,11220,Albany,NY,12207,NA,NA,NA,1000000,10/17/2001,2002,504,3.25,1,240,311611,NEW YORK,NY,CORPORATION,0,NA,0,Northeast,31,4307,1.00E+06,NA,240,YES,YES
34521,OPELOUSAS,LA,70570,Lafayette,LA,70508,NA,NA,NA,208000,10/17/2001,2002,ALP,3.25,1,120,512131,SAINT LANDRY,LA,CORPORATION,0,NA,0,South,51,4307,208000,NA,120,YES,YES
34527,SALT LAKE CITY,UT,84101,Salt Lake City,UT,84109,NA,NA,NA,114000,10/17/2001,2002,504,3.25,1,240,541320,SALT LAKE,UT,CORPORATION,0,NA,0,West,54,4307,114000,NA,240,YES,YES
34541,DENVER,NC,28037,Charlotte,NC,28204,NA,NA,NA,283000,10/19/2001,2002,ALP,3.25,1,240,811121,LINCOLN,NC,CORPORATION,0,NA,0,South,81,4309,283000,NA,240,YES,YES
34543,LAS VEGAS,NV,89118,Las Vegas,NV,89144,NA,NA,NA,261000,10/19/2001,2002,PCLP,3.25,1,240,447110,CLARK,NV,CORPORATION,0,NA,0,West,44,4309,261000,NA,240,YES,YES
34622,ROCHESTER,NY,14623,Rochester,NY,14614,NA,NA,NA,502000,10/30/2001,2002,504,3.25,1,240,722110,MONROE,NY,CORPORATION,0,NA,0,Northeast,72,4320,502000,NA,240,YES,YES
34658,HAMPTON (CENSUS NAME FOR HAMPT,NH,3842,Portsmouth,NH,3801,NA,NA,NA,351000,11/2/2001,2002,PCLP,3.25,1,240,812210,ROCKINGHAM,NH,PARTNERSHIP,0,NA,0,Northeast,81,4323,351000,NA,240,YES,YES
